id,name,shop_url,agb_url
1162,Home Shopping Europe GmbH,hse24.de,https://www.hse24.de/dpl/c/service/agb
1163,Christ Juweliere und Uhrmacher seit 1863 GmbH,christ.de,https://www.christ.de/pages/christ/emptyServicePage.jsf;jsessionid=853BD757E0268821A790FB5E671D5815.cn1?paragraphId=christ_agb_paragraph
1164,EOD European Online Distribution GmbH,blutdruck-shop.de,https://www.blutdruck-shop.de/AGB/
1165,CPM Europa GmbH,toner-posten.de,https://www.toner-posten.de/content/Unsere-AGBs.html
1166,Babypower24 GmbH,babypower24.de,https://www.babypower24.de/agb
1167,NK baby goods gmbh,babybrands.de,https://www.babybrands.de/agb
1168,Proteno GmbH,schlafpur.de,https://schlafpur.de/custom/index/sCustom/339
1169,BTS Business Trading Shops GmbH,monitorhalterung.de,https://www.monitorhalterung.de/business-terms
1170,Stefan Rusche,waagenwelt.com,https://www.waagenwelt.com/waagen/AGB
1171,naturzeit GmbH & Co.KG,naturzeit.com,https://www.naturzeit.com/agb
1172,Baseline GmbH,baseline-toner.de,https://www.baseline-toner.de/AGB/Kundeninformationen
1173,Atlantis GmbH,atlantis-onlineshop.de,http://www.atlantis-onlineshop.de/Unsere-AGB-_-3.html
1174,F.Twents GmbH,alarm-laden.de,http://www.alarm-laden.de/AGB_1
1175,BETZ DSR GmbH,koffer.net,https://www.koffer.net/p/agbimpr.html
1176,elektro-plus GmbH,spielwaren-plus.de,https://www.spielwaren-plus.de/agb
1177,TEGA - Technische Gase und Gasetechnik GmbH,tegashop.de,https://www.tegashop.de/info/allgemeine-geschaeftsbedingungen.html
1178,Haussicherheitstechnik Weber GmbH,haussicherheitstechnik.de,https://www.haussicherheitstechnik.de/xtc/Unsere-AGB:_:3.html
1179,SAWEDA UG (haftungsbeschrnkt),draussen-spass.de,https://draussen-spass.de/AGB
1180,Frank Buschmann,2-rad-markt-essen.de,https://2-rad-markt-essen.de/de/info/widerrufsrecht.html
1181,SalesPortal24 UG (haftungsbeschrnkt),druckknopf24.com,https://www.druckknopf24.com/agb
1182,Martin Stockhaus,ksh-technik.de,http://www.ksh-technik.de/unsere-agb
1183,Salomon & Fischer GmbH & Co. OHG,jeans-direct.de,https://www.jeans-direct.de/jeans-direct/agb/
1184,nox divendo GmbH,lampen-kontor.de,https://lampen-kontor.de/agb
1185,Kaufhaus Moll GmbH & Co. KG,shop-moll.de,https://www.shop-moll.de/AGB
1186,Kmpf Onlineshops GmbH,grills.de,https://www.grills.de/agb
1187,FJ Trading GmbH,jomodo.de,https://www.jomodo.de/agb
1188,PETpoint-Charly GmbH,petpoint-charly.com,https://www.petpoint-charly.com/agb
1189,Medikodirekt GmbH,medikodirekt.de,https://www.medikodirekt.de/agb
1190,SIXBROS GmbH,sixbros.de,https://www.sixbros.de/allgemeine_geschaeftsbedingungen
1191,Hausgertewelt GmbH,hgw-technik.de,https://www.hgw-technik.de/agb
1192,4Care GmbH,lensbest.de,https://www.lensbest.de/INTERSHOP/static/WFS/Lensbest-LensbestShop-Site/-/Lensbest-LensbestShop/de_DE/pdf/4Care-GmbH-AGB.pdf
1193,SCHEURICH GmbH,scheurich24.de,https://www.scheurich24.de/agb
1194,M-Medientechnik GmbH,m-medientechnik24.de,https://www.m-medientechnik24.de/AGB/
1195,LEDsPlanet - Inhaber: Mario Schmitz,ledsplanet.de,https://www.ledsplanet.de/agb
1196,Peter Schneider,vinodimontecarlo.de,https://vinodimontecarlo.de/content/3-allgemeine-geschaeftsbedingungen
1197,Bittl Schuhe + Sport GmbH,sport-bittl.com,https://www.sport-bittl.com/de/agb:_:3.html
1198,Polichronis Maltsos,konsolen-zone.de,https://konsolen-zone.de/AGB
1199,Softperten UG (haftungsbeschrnkt),softperten.de,https://www.softperten.de/allgemeine-geschaeftsbedingungen-mit-kundeninformationen
1200,Szymon Wreczycki,siluk.de,https://siluk.de/_cms/view/-7/allgemeine-geschaftsbedingungen.html
1201,TecTake GmbH,tectake.de,https://www.tectake.de/agb
1202,AGRIEURO SRL,agrieuro.de,https://www.agrieuro.de/rucktrittsrecht.html
1203,Szkla.com S.A.,bestgaze.de,https://bestgaze.de/3-allgemeine-geschaftsbedingungen.html
1204,Sebastian Klitsch,sk-kosmetik-shop.de,https://www.sk-kosmetik-shop.de/agb
1205,Martin Tyutyundzhiev,software-eule.de,https://www.software-eule.de/pages/agb
1206,Grtz GmbH,goertz.de,https://www.goertz.de/Allgemeine%20Gesch%C3%A4ftsbedingungen/service_agb
1207,Roswitha Hummler,kochwerkstatt.de,http://www.kochwerkstatt.de/epages/61940815.sf/de_DE/?ObjectPath=/Shops/61940815/Pages/TermsAndConditions
1208,Atlantis GmbH,ts-heinemann.com,https://www.ts-heinemann.com/404.php
1209,Sport-Stephan - Inhaber: Stephan Schiedl,outdoorworlds.de,https://www.outdoorworlds.de/ueber-uns/agb/
1210,GES Gesellschaft fr Elektroinstallation und Sicherheitstechnik mbH,shop.ges-bo.de,https://shop.ges-bo.de/agb/
1211,Holger Genkinger GmbH,bettwaren-shop.de,https://www.bettwaren-shop.de/AGB/
1212,Automotive Internet Shop GmbH,scheibenwischer.com,https://www.scheibenwischer.com/agb
1213,Hinrich Karp GmbH Bro- und Betriebsausstattung,diwa-shop.de,https://www.diwa-shop.de/html/karp/agb/
1214,Petruschke & Bauch GmbH,sports-box.de,https://www.sports-box.de/AGB
1215,Onedirect GmbH,onedirect.de,https://www.onedirect.de/allgemeine-geschaeftsbedingungen
1216,Schlauer-Shop24 e.K.,schlauer-shop24.de,https://www.schlauer-shop24.de/epages/61517841.sf/de_DE/?ObjectPath=/Shops/61517841/Categories/TermsAndConditions
1217,Georg Gruber,naehmaschinen-dealer.de,https://www.naehmaschinen-dealer.de/agb-und-kundeninformationen
1218,Marlies Lehner,ssl2.server-13.de,https://ssl2.server-13.de/cgi-bin/lshop.cgi?action=inline&wkid=133888391924127&ls=de&nochache=1338911938-28029&ssl=1&artnum=AGB&id=56&eix=1316117497
1219,Thermoflux Deutschland GmbH,klimaworld.com,https://www.klimaworld.com/agb
1220,Mytro Horycki,itniederrheinshop.de,https://itniederrheinshop.de/Unsere-AGB-_-3.html
1221,BABY! Fachmarkt fr Babyausstattung GmbH,baby-online-kaufhaus.de,http://www.baby-online-kaufhaus.de
1222,Wilhelm Daume GmbH,daume.com,https://www.daume.com/agb
1223,Friedrich Niemann GmbH & Co. KG,fnshop.de,https://www.fnshop.de/index.php?page=AGB
1224,toneart GmbH & Co. KG,toneart-shop.de,https://www.toneart-shop.de/agb.html
1225,Baumarkt Gllnitz GmbH Bau- und Heimwerkermarkt,shop.baumarkt-goellnitz.de,https://shop.baumarkt-goellnitz.de/AGB/
1226,Junkers Shop GmbH,shop.junkers.de,https://shop.junkers.de/agb.html
1227,Musikhaus Hermann OHG,musikhaus-hermann.de,https://www.musikhaus-hermann.de/agb/
1228,Manfred Stoffel,stoffel.de,https://www.stoffel.de/agbs.php
1229,Ning GmbH,sicher4you.com,https://www.sicher4you.com/agb
1230,niceshops GmbH,ecco-verde.de,https://www.ecco-verde.de/info/agb
1231,Thorsten Kuschel,camping-spezis.com,https://camping-spezis.com/AGB
1232,Hardloop SAS,hardloop.de,https://www.hardloop.de/infos/agb
1233,Karl-Heinz Hufnagel,inneneinrichtung-hufnagel.de,https://www.inneneinrichtung-hufnagel.de/unsere-agb
1234,pumpe24 Wassertechnik GmbH,pumpe24.de,https://www.pumpe24.de/agb
1235,ECT Service GmbH,one.de,https://www.one.de/agb
1236,Vogelbacher GmbH,kaminundgarten.de,https://www.kaminundgarten.de/allgemeine-geschaeftsbedingungen
1237,Media-Concept Brobedarf GmbH,prindo.de,https://www.prindo.de/Service/AGB/
1238,Zweirad Gollmann GmbH,zweirad-gollmann.de,https://zweirad-gollmann.de/allgemeine-geschaeftsbedingungen
1239,Dyson GmbH,dyson.de,https://www.dyson.de/online-hilfe/agb.aspx
1240,Vida XL Europe B.V.,vidaxl.de,https://www.vidaxl.de/t/238/allgemeine-geschaftsbedingungen
1241,Gebrder Lotter KG.,werkzeug-deals.de,https://www.werkzeug-deals.de/agb
1242,BADART SHOP e.K.,badart-shop.de,https://www.badart-shop.de/rechtliches/agb
1243,MyMemory LTD,mymemory.de,https://www.mymemory.de/terms-and-conditions/
1244,Adam Wawrzyczny,gardenandpools.com,https://www.gardenandpools.com/content/14-agb
1245,ALENSA Medical s.r.o.,alensa.de,https://www.alensa.de/informationen/allgemeine-geschaftsbedingungen.html
1246,Jan Fredrich,it-profishop.de,https://www.it-profishop.de/allgemeine-geschaeftsbedingungen/ct-38.html
1247,myRobotcenter GmbH,myrobotcenter.de,https://www.myrobotcenter.de/agb_deutschland
1248,HOMESTYLESTORES e.K.,porzellanhandel24.de,https://www.porzellanhandel24.de/agb
1249,Nadine Eder,spuersinn24.de,https://www.spuersinn24.de/AGB.html
1250,KabelScheune e.K.,kabelscheune.de,https://www.kabelscheune.de/AGB/
1251,daGama GmbH,cafiro.de,https://www.cafiro.de/agb-widerruf/cms/
1252,Simon Rings,mediaresort.de,https://www.mediaresort.de/shop/de/Unsere-AGB.html
1253,nu3 GmbH - Die Nhrstoffexperten,nu3.de,https://www.nu3.de/policies/terms-of-service
1254,Eco Energy Gebudetechnik GmbH,meinhausshop.de,https://www.meinhausshop.de/AGB
1255,JD International Trading GmbH,living-domani.de,https://www.living-domani.de/agb
1256,ArvoMed GmbH,claravital.de,https://www.claravital.de/Unsere-AGB
1257,Heyder Exclusiv Inh. Berthold Hoffmann e.K.,heyder-exclusiv.de,https://www.heyder-exclusiv.de/agb
1258,Jens Zimmermann,hair-body-24.de,https://www.hair-body-24.de/epages/63380842.sf/de_DE/?ObjectPath=/Shops/63380842/Categories/TermsAndConditions
1259,TREND Gro- und Einzelhandel KG,smash-me.com,https://www.smash-me.com/epages/63951351.sf/de_DE/?ObjectPath=/Shops/63951351/Categories/TermsAndConditions
1260,Rentsch - mein Bad GmbH,neuebadwelt.de,http://www.neuebadwelt.de/epages/63532153.sf/de_DE/?ObjectPath=/Shops/63532153/Categories/TermsAndConditions
1261,Citycare24 GmbH,citycare24.de,https://www.citycare24.de/widerrufsrecht-und-agb
1262,elektro-plus GmbH,fitness-plus.eu,https://www.fitness-plus.eu/agb
1263,Thomas Electronic GmbH,thomas-electronic-online-shop.de,https://www.thomas-electronic-online-shop.de/epages/64214473.sf/?ObjectPath=/Shops/64214473/Categories/TermsAndConditions
1264,PerfectGrill365 GmbH,grillamo.de,https://www.grillamo.de/grill-shop/agb/
1265,Flie-San GmbH,flie-san-webshop.de,https://www.flie-san-webshop.de/epages/64831381.sf/de_DE/?ObjectPath=/Shops/64831381/Categories/Service/Informationen/TermsAndConditions
1266,BASIS Advanced Information Technologies GmbH,shop.basis.biz,https://shop.basis.biz/agb.cfm
1267,Michael Eckert,se-shop24.de,https://se-shop24.de/agb
1268,Ed Store GmbH & Co. KG,my-ding.de,https://www.my-ding.de/agb
1269,Kai Lbbecke,teichhandel-24.de,https://www.teichhandel-24.de/AGB-1
1270,Gebudeautomation Service GbR,robotbuy.de,https://www.robotbuy.de/agb.php
1271,medinexx GmbH,inkontinet-shop.de,https://www.inkontinet-shop.de/cgi-bin/lshop.cgi?action=inline&file=AGB-d.html&eix=1175605104&wkid=2924&ls=d&nocache=1187703895-5380
1272,Zurbrggen Wohn-Zentrum GmbH,zurbrueggen.de,https://www.zurbrueggen.de/onlineshop/agb/
1273,Stabilo Sanitrgrohandel GmbH,stabilo-sanitaer.de,https://www.stabilo-sanitaer.de/ueber-uns/agb/
1274,BunterStier UG (haftungsbeschrnkt),rollingbull.de,https://www.rollingbull.de/widerrufsrecht
1275,WDT Vision Trading GmbH & Co. KG,tierarzt24.de,https://www.tierarzt24.de/conditionsofuse
1276,Elena Izotova,euroshop-24.eu,https://www.euroshop-24.eu/info/allgemeine-geschaeftsbedingungen.html
1277,Maschinen Kimpfbeck Handels-GmbH,kimpfbeck-garten.de,https://www.kimpfbeck-garten.de/epages/79712351.sf/de_DE/?ObjectPath=/Shops/79712351/Categories/TermsAndConditions
1278,bett1.de GmbH,bett1.de,https://www.bett1.de/agb
1279,Speth Foto-Video GmbH,speth24.de,https://www.speth24.de/agb
1280,Apotheke am City-Park e.K.,apoase.de,https://www.apoase.de/agb
1281,Christian Kroll,jungfrauplus.de,https://www.jungfrauplus.de/agb
1282,EMK Warenhandels GmbH,elektromk.de,https://elektromk.de/agb
1283,lentica GmbH,lentica.de,https://www.lentica.de/_cms/view/-7/agb.html
1284,bonCura direkt GmbH & Co. KG,myxabor.de,https://myxabor.de/agb
1285,AF Marcotec GmbH,marcotec-shop.de,https://www.marcotec-shop.de/de/agb
1286,ebrosia GmbH + Co. KG,ebrosia.de,https://www.ebrosia.de/cat/index/sCategory/16550
1287,Stefan Mdl,helme-maedl.de,https://www.helme-maedl.de/agb
1288,75NN versandkontor.hamburg GmbH,found4you.de,https://www.found4you.de/agb.html
1289,Harotec GmbH,harotec.de,https://www.harotec.de/shop/dgshop.php?action=agb
1290,DELIFE GmbH,delife.eu,https://www.delife.eu/content/agb/
1291,Mc Bro GmbH,mcbuero.de,https://mcbuero.de/mcb/kontakt/agb.html
1292,Thiemo Kemena,baby-garage.de,https://baby-garage.de/de/agb/
1293,BETZ DSR GmbH,rucksack-spezialist.de,https://www.rucksack-spezialist.de/p/agbimpr.html
1294,Stephan Gebbers,mspoints.de,https://www.mspoints.de/conditions.php
1295,Kaphingst Online GmbH,kaphingst-shop.de,https://kaphingst-shop.de/custom/index/sCustom/113
1296,Holzzentrum Mesem GmbH & Co. KG,mesem.de,https://www.mesem.de/conditions.html
1297,i-deas GmbH,isolicht.com,https://www.isolicht.com/
1298,e-home24.de GbR,e-home24.de,https://www.e-home24.de/e-home24-bestellvorgang/agb/
1299,Moser Handels GmbH,autolampen-moser.de,https://www.autolampen-moser.de/agb
1300,Elektro Scheldt GmbH,scheldt24.de,https://www.scheldt24.de/agb
1301,Sunvision GmbH & Co. KG,linsenfritze.de,https://www.linsenfritze.de/info/allgemeine-geschaeftsbedingungen.html
1302,Outfitters.io GmbH,haengemattenshop.com,https://haengemattenshop.com/terms-conditions
1303,Spirituosen World GmbH,spirituosenworld.de,https://spirituosenworld.de/agb
1304,camppartner24 GmbH,camppartner24.de,https://www.camppartner24.de/Unsere-AGB-1.html
1305,Rum & Co GmbH,rumundco.de,https://www.rumundco.de/AGB-Widerruf
1306,Petra Esfeld,wmv24.de,http://www.wmv24.de/epages/64217270.sf/de_DE/?ObjectPath=/Shops/64217270/Categories/TermsAndConditions
1307,Sanitts Online SO GmbH,sanitaets-online.de,https://www.sanitaets-online.de/allgemeine-geschaeftsbedingungen
1308,Whiskyzone GmbH,whiskyzone.de,https://www.whiskyzone.de/agb
1309,Marius Eschen,softwarebillig.com,https://www.softwarebillig.com/allgemeine-geschaftsbedingungen/
1310,ATO24 AutoTeileOnline GmbH,ato24.de,https://www.ato24.de/de/agb
1311,Cornelia Menningen-Zobel,my-perfect-pool.de,https://www.my-perfect-pool.de/poolpflege/
1312,Printer Care Service GmbH,printer-care.de,https://www.printer-care.de/de/agb
1313,Hammerkauf GmbH,hammerkauf.de,https://www.hammerkauf.de/shop_content.php?coID=3&language=de
1314,Motoland St. Wendel GmbH,motolandshop.de,https://www.motolandshop.de/agb.php
1315,Grenda & Hammer Elektroanlagen GmbH & Co. KG,gh24.biz,https://gh24.biz/de/info/allgemeine-geschaeftsbedingungen.html
1316,CASAIO GmbH,casaio.de,https://www.casaio.de/shop/agb
1317,Michael Selk,fshn.de,https://www.fshn.de/fashion/agb
1318,Dostal & Rudolf GmbH,nikonservice-muenchen.de,https://www.nikonservice-muenchen.de/deutsch/aktuelles/agb/24
1319,TouriSpo GmbH & Co. KG,ski-outdoor-shop.de,https://www.ski-outdoor-shop.de/allgemeine-geschaeftsbedingungen-agb
1320,Bepro GmbH,puretoner.de,https://www.puretoner.de/shop_content.php?coID=3
1321,Kirchner GmbH,kirchner24.de,https://www.kirchner24.de/?ActionCall=WebActionArticleSearch&Params%5BSearchParam%5D=bestellvorgang+agb
1322,Pillashop KG,pillashop.de,https://www.pillashop.de/AGB.html
1323,Digital Devices Distribution GmbH,digital-devices.eu,https://www.digital-devices.eu/shop/de/allgemeine-geschaeftsbedingungen
1324,HiFi im Hinterhof GmbH,hifi-im-hinterhof.de,https://www.hifi-im-hinterhof.de/agb/
1325,Elektro-Himmel GmbH,elektro-himmel.com,https://www.elektro-himmel.com/elektro-himmelv2/agb/
1326,Maria Seilnacht,aquarent.info,http://www.aquarent.info/shop_content.php/coID/3
1327,Groupon GmbH,groupon.de,https://www.groupon.de/legal/terms_and_conditions
1328,Torsten Schulz,stormbreaker.de,https://www.stormbreaker.de/AGB
1329,Canbolat Vertriebsgesellschaft mbH,arebos.de,https://www.arebos.de/
1330,Ansahl Consulting GmbH,gruenesmoothies.org,https://www.gruenesmoothies.org/agb/
1331,Frank Nitsche,lifestyle-audio.de,http://www.lifestyle-audio.de/agb
1332,Tchibo GmbH,tchibo.de,https://www.tchibo.de/agb-s400007325.html
1333,Global Distribution GmbH & Co.KG,elevator.de,https://www.elevator.de/agb
1334,Steinkamp KG Porzellanhandel,porzellantreff.de,https://www.porzellantreff.de/agb
1335,Carsten Mingo,rolladenbau-mingo.de,https://www.rolladenbau-mingo.de/unsere-agb.html
1336,Witt und Assel GbR,profihardware.com,https://www.profihardware.com/shop/agb
1337,Eugen Widmann,widmann.de,https://www.widmann.de/pages/de_DE/AGB
1338,Butch GmbH,butch.de,https://www.butch.de/de/agb
1339,Bauer Wein & Spirituosen-Import GmbH & Co. KG,malt-whisky-store.de,https://www.malt-whisky-store.de/storede/unsere-agb
1340,TRENDYKids,trendykids.de,https://www.trendykids.de/agb
1341,uniDomo GmbH & Co KG,unidomo.de,https://www.unidomo.de/agb/
1342,SM Handels GmbH,medienland24.de,https://www.medienland24.de/shop_content.php?coID=3
1343,systemworkx AG,privat.systemworkx.eu,https://privat.systemworkx.eu/agb
1344,Detlev Heidemann,heidemannsound.de,https://www.heidemannsound.de/shop/AGB/
1345,Manuel Mattutat,einfach-online.de,https://www.einfach-online.de/info/agb.html
1346,MH-Online GmbH,grill-profi-shop.de,https://grill-profi-shop.de/agb/
1347,JourTym e.K.,jourtym.de,https://www.jourtym.de/shop/shop_content.php/coid/3/content/allgemeine-geschaeftsbedingungen
1348,Lampenonline GmbH,lampenonline.de,https://www.lampenonline.de/agb
1349,Studentbook GmbH,shop.notebookkontor.de,https://shop.notebookkontor.de
1350,Erwin Weber GmbH,teilando.de,https://www.teilando.de/
1351,Chairgo GmbH,chairgo.de,https://www.chairgo.de/agb
1352,Danny Werner,rasppishop.de,https://www.rasppishop.de/agb
1353,Lars Pamperin,pamperin-travemuende.de,https://pamperin-travemuende.de/agb
1354,diabetikerbedarf db GmbH,diabetiker-bedarf.de,https://www.diabetiker-bedarf.de/agb
1355,Media-Concept Brobedarf GmbH,toneralarm.de,https://www.toneralarm.de/Service/AGB/
1356,MALTESSA GmbH,spiel-und-spannung.de,https://www.spiel-und-spannung.de/epages/63154532.sf/de_DE/?ObjectPath=/Shops/63154532/Categories/TermsAndConditions
1357,eteco GmbH,idealfit.de,https://idealfit.de/policies/terms-of-service
1358,Thmmler Heiztechnik,herstellershop.de,https://www.herstellershop.de/info/allgemeine-geschaeftsbedingungen.html
1359,Michael Ho GmbH,gruenteam-versand.de,https://www.gruenteam-versand.de/allgemeine_geschaeftsbedingungen
1360,Borgmann oHG,hofmax.de,https://www.hofmax.de/info/allgemeine-geschaeftsbedingungen.html
1361,Wilfried Streifeneder e. K.,motorradshop-streifeneder.de,https://www.motorradshop-streifeneder.de/agb.php
1362,United Online Stores GmbH,fahrrad24.de,https://www.fahrrad24.de/AGB
1363,Lenovo (Deutschland) GmbH,lenovo.com,http://www.lenovo.com/legal/de/de
1364,Friedrich Niemann GmbH & Co. KG,fnwerkzeuge.de,https://www.fnwerkzeuge.de/agb
1365,Peter & Michael Gersdorf GbR,gersdorf-shop.de,https://www.gersdorf-shop.de/epages/15073932.sf/de_DE/?ObjectPath=/Shops/15073932/Categories/TermsAndConditions
1366,Wagner GmbH & Co. KG,vapowelt.de,https://www.vapowelt.de/AGB:_:3.html
1367,osb onlineshop-baumarkt gmbh,osb24.de,https://osb24.de/de/AGB1
1368,myHobby24.de AG,myhobby24.de,https://www.myhobby24.de/de/
1369,Grube KG Forstgertestelle,grube.de,https://www.grube.de/agb/
1370,UNITO Versand & Dienstleistungen GmbH,quelle.de,https://www.quelle.de/te-help_agb/service/quelle-de;sid=DOav_IFKerqv_NDIdZGM8-pAgYXI2cKEP6fsMrILTyicvfhmT9A=
1371,Knauer GmbH & Co. KG,knauer-handel-shop.de,https://knauer-handel-shop.de/AGB
1372,SOLIT Management GmbH,goldsilbershop.de,https://www.goldsilbershop.de/agb.html
1373,Tauchausflug.eu - Jochen Grau,tauchshop-nuernberg.de,https://tauchshop-nuernberg.de/agb
1374,Bepro GmbH,tonerweb.de,https://www.tonerweb.de/shop_content.php?coID=3
1375,Lemodo GmbH,beachandpool.de,https://www.beachandpool.de/AGB-Kundeninfo
1376,Armin Bischoff,beludo.de,https://www.beludo.de/agb
1377,COFFEE CULT Srl,coffeeitalia.de,https://www.coffeeitalia.de/geschaftsbedingungen.html
1378,Uni-Massivbau GmbH & Co. KG / Mike Bluhm,baunox.de,https://www.baunox.de/agb
1379,Thomas von zur Gathen,aitek.de,https://www.aitek.de/agb/
1380,NA-LOG GmbH,baustoffshop.de,https://www.baustoffshop.de/agb
1381,x-kom GmbH,x-kom.de,https://www.x-kom.de/AGB
1382,eleven teamsports GmbH,11teamsports.com,https://www.11teamsports.com/de-de/agb/
1383,Wheelscompany GmbH,wheelscompany.com,http://www.wheelscompany.com/Kunden/WHEELSCOMPANY_B2B_B2C/data/AGB.pdf
1384,TyresNet GmbH,reifen.de,https://www.reifen.de/static/agb
1385,Sephora Germany GmbH,sephora.de,https://www.sephora.de/cookies/?cid=legal
1386,designbotschaft GmbH,designbotschaft.com,https://www.designbotschaft.com/agb
1387,Nova Gruppe GmbH,nova-motors.de,https://www.nova-motors.de/agb
1388,Maxi-Media Online GmbH,uebilliger.de,https://www.uebilliger.de/agb
1389,Walz Leben & Wohnen GmbH,walzvital.de,https://www.walzvital.de/agb/
1390,MEDION AG,alditalk.de,https://www.alditalk.de/agb
1391,Kociolek & Jahn GbR,lennoxl.de,https://www.lennoxl.de/info/allgemeine-geschaeftsbedingungen.html
1392,Markus Schpf,led-tv-shop.com,https://www.led-tv-shop.com/agb
1393,Kids-Comfort GmbH,kidscomfort.eu,https://www.kidscomfort.eu/allgemeine_geschaeftsbedingungen
1394,Tennis Point GmbH,tennis-peters.de,https://www.tennis-peters.de/info-und-servicecenter-rechtliches/?tab=0
1395,HANS NATUR e.K.,hans-natur.de,https://www.hans-natur.de/index.php?show=agb
1396,United Online Stores GmbH,moto24.de,https://www.moto24.de/AGB
1397,Steffen Mller,stm-licht.de,https://www.stm-licht.de/info/allgemeine-geschaeftsbedingungen.html
1398,Maciag GmbH,maciag-offroad.de,https://www.maciag-offroad.de/maciag/agb.html
1399,Sven Seeger,handballcompany.de,https://www.handballcompany.de/agb
1400,1a-Brotechnik e.K.,1a-buerotechnik.de,https://www.1a-buerotechnik.de/shop_content.php/coID/3/content/AGB
1401,SAT-World GmbH,sat-world.com,https://www.sat-world.com/epages/Satworld.sf/de_DE/?ObjectPath=/Shops/Satworld/Categories/TermsAndConditions
1402,Thomas Moritz,zooheld.de,https://www.zooheld.de/rechtliche-informationen/agb/
1403,Gerhard Bardowicks,gokarthof.de,https://www.gokarthof.de/AGB/
1404,Ergobasis GmbH,ergobasis.de,https://www.ergobasis.de/agb
1405,Gerhard Hohls,hardwarestore24.de,https://www.hardwarestore24.de/Widerrufsrecht-Hardwarestore24
1406,Marktecke - Schulranzen,schulranzen-marktecke.de,https://www.schulranzen-marktecke.de/agb/
1407,Ernestino D'Andreta,dp-solar-shop.de,https://www.dp-solar-shop.de/info/allgemeine-geschaeftsbedingungen.html
1408,Daniel Fries,shopoase24.de,https://www.shopoase24.de/info/allgemeine-Geschaeftsbedingungen.html
1409,Tobias Stephan,leckerstecker.de,https://www.leckerstecker.de/agb
1410,TecServ GmbH & Co. KG,buerobiz.de,https://www.buerobiz.de/allgemeine-geschaeftsbedingungen
1411,Warehouse One GmbH & Co. KG,warehouse-one.de,https://www.warehouse-one.de/AGB/
1412,HANSA COMPUTER Gesellschaft fr professionelle EDV-Systeme mbH,shop.hansa-computer.de,https://shop.hansa-computer.de/de/agb
1413,Sascha Schimmel,absolut-garten.de,https://www.absolut-garten.de/Unsere-AGB
1414,tasko Products GmbH,premium-mall.com,https://www.premium-mall.com/AGBs/
1415,Roselies Engelhard,prima-toys.de,https://www.prima-toys.de/hilfe/index.php?s=agb#agb
1416,Chip-Tip Handel & Consulting GmbH,kamera-station.de,https://www.kamera-station.de/pages/agb
1417,Lutz Hettich,lichtkauf.com,https://www.lichtkauf.com/agb
1418,Kai Grabowski,qualitaetsware24.de,https://qualitaetsware24.de/custom/index/sCustom/50
1419,WMC Plus GbR,wmcplus.de,https://www.wmcplus.de/epages/64100559.sf/de_DE/?ObjectPath=/Shops/64100559/Categories/TermsAndConditions
1420,Sporthaus EISERT GmbH,intersport-eisert.de,https://www.intersport-eisert.de/AGB/
1421,Klatt-IT GmbH,servertronic.de,https://servertronic.de/index.php?&index=4&subindex=1
1422,LIP distribution s.r.o.,swis-shop.de,https://www.swis-shop.de/articles/agb/
1423,Dr. Ralf Michling,petshop-vetline.de,http://www.petshop-vetline.de/unternehmen/AGB_custom_4.html
1424,Reiga Consult GbR,sanundo.de,https://sanundo.de/agb
1425,Hausgertewelt GmbH,miele.hgw-technik.de,https://miele.hgw-technik.de/agb
1426,Vitamaze GmbH,vitamaze.shop,https://www.vitamaze.shop/agb
1427,Printer Care Service GmbH,printer4you.com,https://www.printer4you.com/de/agb
1428,Friedel und Wernecke UG (haftungsbeschrnkt),yaybox.de,http://www.yaybox.de/shop/info/agb
1429,Betten Ritter Gesellschaft mit beschrnkter Haftung,bettenritter.com,https://www.bettenritter.com/AGB
1430,3Dmensionals / PONTIALIS GmbH & Co. KG,3dmensionals.de,https://www.3dmensionals.de/agbs
1431,MetaSport GmbH,suppmaxx.de,https://www.suppmaxx.de/agb
1432,Online-PKWTeile Lang/Baumann GbR,1kfz.de,https://www.1kfz.de/agb
1433,Ralph und Rainer Bernhardt GbR,tv-hifi-bernhardt.de,https://www.tv-hifi-bernhardt.de/Unsere-AGB:_:3.html
1434,Handelspunkt-Schlema,guenstige-elektrogeraete.de,https://www.guenstige-elektrogeraete.de/info/allgemeine-geschaeftsbedingungen
1435,KaffeeTechnik Seubert GmbH,kaffeetechnik-shop.de,https://www.kaffeetechnik-shop.de/agb
1436,Manfred Jilg e.K.,kaffeeno.de,https://www.kaffeeno.de/agb/
1437,Ingrid Oberdorfer,naturkosmetik-oberdorfer.de,https://www.naturkosmetik-oberdorfer.de/epages/64476954.sf/de_DE/?ObjectPath=/Shops/64476954/Categories/TermsAndConditions
1438,HiFi Klubben Deutschland GmbH,hifiklubben.de,https://www.hifiklubben.de/AGB
1439,Mamaladen GmbH,mamaladen.com,https://mamaladen.com/agb/
1440,BevBox GmbH,bevbox.de,https://bevbox.de/agb
1441,Sport-Tec GmbH,sport-tec.de,https://www.sport-tec.de/agb
1442,AW Printmedienzubehr e.K.,aw-print.de,https://www.aw-print.de/cms
1443,eibmarkt.com GmbH,eibmarkt.com,https://www.eibmarkt.com/cgi-bin/eibmarkt.storefront/57a9a328007debcc27624debae5006ee/UserTemplate/9
