id,name,shop_url,agb_url
283,Musto Limited,musto.com,https://www.musto.com/en_GB/terms-and-conditions.html
284,Viovet Ltd,viovet.co.uk,https://www.viovet.co.uk/terms-and-conditions
285,KRM (Great Britain) Limited,eccoshoesuk.com,https://www.eccoshoesuk.com/information/33-terms-conditions
286,Isi GmbH,superbath.co.uk,https://superbath.co.uk/about-superbath.co.uk/terms-and-conditions
287,Techinthebasket,techinthebasket.com,https://www.techinthebasket.com/returns
288,Bresser UK Ltd,bresseruk.com,https://www.bresseruk.com/terms-and-conditions
289,3 Brewster Place,xs-stock.co.uk,https://www.xs-stock.co.uk/terms-and-conditions/
290,Alexandra Retail Limited,gardenstreet.co.uk,https://www.gardenstreet.co.uk/terms-conditions-i7
291,HJH Office GmbH,hjh-office.co.uk,https://www.hjh-office.co.uk/Terms-and-Conditions-hjh/
292,Channel Management Solutions Ltd.,technextday.co.uk,https://technextday.co.uk/index.php?route=information/information&information_id=5
293,Buy it Direct Ltd,dronesdirect.co.uk,https://www.dronesdirect.co.uk/content/customer-service
294,Lampenwelt GmbH,lights.co.uk,https://www.lights.co.uk/
295,Little High Street,sextoys.co.uk,https://www.sextoys.co.uk/terms-and-conditions/
296,Denby Retail Limited,denbypottery.com,https://www.denbypottery.com/terms-and-conditions
297,Broforum Planen und Einrichten GmbH,einrichten-design.co.uk,https://www.einrichten-design.co.uk/en_gb/agb/
298,Ecredible Deals Limited,rlrdistribution.co.uk,http://www.rlrdistribution.co.uk/infopage/terms
299,Wickey GmbH & Co.KG,wickey.co.uk,https://www.wickey.co.uk/terms-and-conditions
300,FORZA Industries Ltd,forzasupplements.co.uk,https://www.forzasupplements.co.uk/pages/terms
301,Natalia Isakova,kraftika.shop,https://kraftika.shop/en/shop-policies/
302,United Games GmbH,mcgame.com,https://www.mcgame.com/uk/agb
303,internetstores GmbH,addnature.co.uk,https://www.addnature.co.uk/imprint.html
304,D.T. (Automotives) Limited,demon-tweeks.com,https://www.demon-tweeks.com/uk/terms-conditions/
305,Blowfish ltd,shop4body.com,https://www.shop4body.com/terms_conditions
306,Medino Online Ltd,medino.com,https://www.medino.com/terms
307,Decntalo Vinos SL,decantalo.com,https://www.decantalo.com/en/faqs/terms-trade.html
308,Subtel GmbH,subtel.co.uk,https://www.subtel.co.uk/Terms-and-Conditions-uk/
309,STREET HUB,trouva.com,https://www.trouva.com/pages/contactus
310,MPB Europe Limited,mpb.com,https://www.mpb.com/en-uk/help/terms-and-conditions/
311,Fiver London Ltd,everything5pounds.com,https://www.everything5pounds.com/en/terms-conditions
312,Jeujouet.com SAS,jeujouet.co.uk,https://www.jeujouet.co.uk/
313,Xbite Limited,shop4world.com,https://www.shop4world.com/page/terms-and-conditions
314,Homescapes Europa Limited,homescapesonline.com,https://www.homescapesonline.com/terms-and-condtions
315,Instruments4music Ltd,instruments4music.co.uk,https://www.instruments4music.co.uk/terms/2181_i.html
316,Snowleader SAS,snowleader.co.uk,https://www.snowleader.co.uk/en/cgv
317,Skydiver Market Services Ltd.,fitsperfect.eu,https://www.fitsperfect.eu/epages/61849691.sf/en_GB/?ObjectPath=/Shops/61849691/Categories/TermsAndConditions
318,megaimport.pl Pawel Cieslak,campalo.co.uk,https://campalo.co.uk/index.php
319,OCTO IT AG,octo24.com,https://www.octo24.com/shop/en/General-Terms-and-Conditions:_:3.html
320,Maison En Vogue SAS,pib-home.co.uk,https://www.pib-home.co.uk/gtcs
321,Nicholas James Howard (Seriously Sensual),seriouslysensual.co.uk,https://www.seriouslysensual.co.uk/privacy-policy-cookie-restriction-mode/
322,Ego Shoes Ltd,ego.co.uk,https://ego.co.uk/terms
323,Greaves Sports Limited,greavessports.com,https://www.greavessports.com/terms-conditions-i7
324,xTWO GmbH,xtwostore.com,https://www.xtwostore.com/conditions-of-use.html
325,Hammer Sport AG,hammer-fitness.co.uk,http://www.hammer-fitness.co.uk/terms-and-conditions
326,ASICS Europe B.V. incorporated,asics.com,https://www.asics.com/gb/en-gb/customer-service/terms/terms.html
327,VF International S.A.G.L,kipling.com,https://www.kipling.com/uk-en/terms-and-conditions/
328,Acer UK Ltd,uk-store.acer.com,https://uk-store.acer.com/terms-conditions
329,Sports Merchandising Ireland Ltd,thegaastore.com,https://www.thegaastore.com/en/Terms-and-Conditions/cc-31.aspx
330,BOX LIMITED,box.co.uk,https://www.box.co.uk/conditions-of-sale
331,VINELLO c/o cusati GmbH,vinello.de,https://www.vinello.de/en/general-terms-and-conditions
332,Fanatics (International) LTD.,f1store.formula1.com,https://f1store.formula1.com/stores/F1/en/help?hpg=terms
333,Watchmaster ICP GmbH,watchmaster.com,https://www.watchmaster.com/en/terms
334,Bargainmax Limited,bargainmax.co.uk,https://www.bargainmax.co.uk/terms
335,Select Security & Electrical Supplies Ltd,electricalworld.com,https://www.electricalworld.com/en/Terms-and-Conditions/cc-3.aspx
336,Tredz LTD.,tredz.co.uk,https://www.tredz.co.uk/help-advice/customer-service/useful-info/terms
337,MIOGA Warenhandel & Service GmbH,miogazin.de,http://miogazin.de
338,Etrias BV,outdoorsupply.co.uk,https://www.outdoorsupply.co.uk/documents/Terms_and_conditions_Etrias_BV.pdf
339,Aquatuning GmbH,aquatuning.co.uk,https://www.aquatuning.co.uk/imprint
340,Helly-Hansen (U.K.) Limited,hellyhansen.com,https://www.hellyhansen.com/terms-conditions/
341,Chesnut Street,alanwadkinstoolstore.co.uk,https://www.alanwadkinstoolstore.co.uk/terms-conditions-i7
342,ASICS Europe B.V. incorporated,outlet.asics.com,https://outlet.asics.com/gb/en-gb/customer-service/terms/terms.html
343,Tuerrschmidtstrasse 16,respectphono.de,https://respectphono.de/en/terms-and-conditions.html
344,Colibri SAS,manomano.co.uk:443,https://www.manomano.co.uk:443/cgu
345,Schuh Benner GmbH & Co. KG,shoesyouwant.com,https://www.shoesyouwant.com/terms-conditions
346,TRADEINN RETAIL SERVICES S.L.,traininn.com,https://www.traininn.com/fitness-gym/terminos/st
347,Hardloop SAS,hardloop.co.uk,https://www.hardloop.co.uk/sc/terms-conditions
348,Wickey GmbH & Co.KG,fatmoose.co.uk,https://www.fatmoose.co.uk/terms-and-conditions.html
349,Fanatics (International) Limited,europe.nflshop.com,https://europe.nflshop.com/stores/nfl/en/help?helpSection=termsAndConditions
350,Fanatics (International) LTD,shop.mancity.com,https://shop.mancity.com/stores/mancity/en/help?hpg=terms
351,TyresNET GmbH,tyres.net,https://www.tyres.net/static/terms-and-conditions
352,Suttons Consumer Products Limited,support.dobies.co.uk,http://support.dobies.co.uk/Knowledgebase/Article/View/295/4/terms-and-conditions
353,Vinatis SARL,vinatis.co.uk,https://www.vinatis.co.uk/terms-and-conditions
354,SmartCooki.com Ltd,bedeckhome.com,https://www.bedeckhome.com/terms
355,Canon Europa N.V.,store.canon.co.uk,https://store.canon.co.uk/terms-and-conditions
356,2 F SAS,ekosport.co.uk,https://www.ekosport.co.uk/cms-legal-details-u
357,Fanatics,shop.realmadrid.com,https://shop.realmadrid.com/stores/realmadrid/en/help?helpSection=termsAndConditions
358,Trendhim ApS,trendhim.co.uk,https://www.trendhim.co.uk/terms/136/trendhim-terms-of-service
359,Compulsi EOOD,uk.mytrendylady.com,https://uk.mytrendylady.com/terms-and-conditions
360,Fanatics (International) Limited,nbastore.eu,https://www.nbastore.eu/stores/nba/en/help?helpSection=termsAndConditions
361,Outdoor and Cycle Concepts Ltd,help.cotswoldoutdoor.com,https://help.cotswoldoutdoor.com/hc/en-gb/articles/360001527240-Terms-conditions
362,UK Good Deals Limited,ghostbikes.com,https://www.ghostbikes.com/terms-and-conditions.html
363,Winfield's Limited,winfieldsoutdoors.co.uk,https://www.winfieldsoutdoors.co.uk/terms-and-conditions
364,TOOLPORT GmbH,houseoftents.co.uk,https://www.houseoftents.co.uk/GTC/
365,Joshua James Ventures Limited,joshuajamesjewellery.co.uk,https://www.joshuajamesjewellery.co.uk/terms-conditions-i7
366,Converse Netherlands B.V,converse.com,https://www.converse.com/uk/en/terms-of-use/privacy-and-terms.html
367,Montredo,montredo.com,https://www.montredo.com/en/terms-and-conditions/?cur=1
368,Euro-Pro Europe Limited,sharkclean.co.uk,https://sharkclean.co.uk
369,Fanatics (International) Limited,englandstore.com,https://www.englandstore.com/stores/fa/en/help?helpSection=termsAndConditions
370,UK Swimwear,ukswimwear.com,https://www.ukswimwear.com/page/help
371,Samsung Electronics (UK) Limited,samsung.com,https://www.samsung.com/uk/estore/static/link_terms_and_conditions_of_sale_p/
372,Nuance Communications,nuance.com,https://www.nuance.com/en-gb/about-us/company-policies/legal-notices.html
373,VOSS GmbH & Co. KG,electric-fence.co.uk,https://www.electric-fence.co.uk/info/terms-and-conditions
374,Marks and Spencer plc,marksandspencer.com,https://www.marksandspencer.com/c/help
375,KRCS Group Ltd,krcs.co.uk,https://www.krcs.co.uk/terms-and-conditions/
376,Office Holdings Limited,offspring.co.uk,https://www.offspring.co.uk/view/content/terms-info-page
377,Fashion Trends Group Ltd,sneakerstudio.com,https://sneakerstudio.com/Terms-and-conditions-cabout-eng-1.html
378,Euro-Pro Europe Ltd,ninjakitchen.co.uk,https://ninjakitchen.co.uk
379,Cromwell Group,zoro.co.uk,https://www.zoro.co.uk/info/terms-and-conditions
380,Luxottica Group S.p.A.,ray-ban.com,https://www.ray-ban.com/uk/terms-of-use
381,Bjrn Borg Retail AB,bjornborg.com,https://www.bjornborg.com/uk/customer-service/terms-conditions
382,Scand. Design Online AB,nordicnest.com,https://www.nordicnest.com/customer-service/terms-conditions/
383,Office Depot International (UK) Limited,viking-direct.co.uk,https://www.viking-direct.co.uk/en/terms-conditions
384,Jacobs Douwe Egberts GB Ltd.,tassimo.com,https://www.tassimo.com/gb/eshop-terms-and-conditions
385,FootLocker Europe.com B.V.,footlocker.co.uk,https://www.footlocker.co.uk/en/content/fl_page_content_terms
386,Anja's Magic box,anjasmagicbox.co.uk,https://anjasmagicbox.co.uk/epages/58d97be4-c67b-468e-b064-97857aaf1813.sf/en_GB/?ObjectPath=/Shops/58d97be4-c67b-468e-b064-97857aaf1813/Categories/TermsAndConditions
387,Per Sempre Toys (Van Egmond Beheer B.V.),persempretoys.com,https://www.persempretoys.com/conditions
388,TRADEINN RETAIL SERVICES S.L.,goalinn.com,https://www.goalinn.com/football/terminos/st
389,D.T.(Automotives)Limited,tweekscycles.com,https://www.tweekscycles.com/uk/terms-conditions/
390,DEALBUYER (UK) LTD,dealbuyer.com,https://dealbuyer.com/infopage/terms/
391,Alpinstore SAS,alpinstore.com,https://www.alpinstore.com/en/content/3-terms-of-sales
392,Plusmobi,plusmobi.net,https://plusmobi.net/terms-and-conditions
393,Jackson Sports Limited,jackson-sports.com,https://www.jackson-sports.com/en/Terms-and-Conditions/cc-4.aspx
394,Beko PLC,shop.beko.co.uk,https://shop.beko.co.uk/PagesPublic/UserControlled/TermsAndConditions.aspx
395,Feed Dynamix GmbH,dv247.com,https://www.dv247.com/en_GB/GBP/terms-and-conditions
396,Poppets Toys and Gifts Ltd,poppets.biz,https://poppets.biz/terms
397,Burn-Out S.r.l.,burnoutmotor.com,https://www.burnoutmotor.com/en/content/3-terms-and-payments-conditions
398,Fanatics (International) Limited,englandrugbystore.com,https://www.englandrugbystore.com/stores/ers/en/help?helpSection=termsAndConditions
399,Fanatics (International) Limited,fanatics.co.uk,https://www.fanatics.co.uk/stores/fanatics/en/help?helpSection=termsAndConditions
400,TRADEINN RETAIL SERVICES S.L.,dressinn.com,https://www.dressinn.com/fashion/terminos/st
401,Software Service 1A Ltd,buysoftwareonline.co.uk,https://www.buysoftwareonline.co.uk/Our-Terms-Conditions-_-3.html
402,Universal Distribution Worldwide Limited,keyonline.eu,https://www.keyonline.eu/en/gtc
403,Park Cameras Limited,parkcameras.com,https://www.parkcameras.com/terms-and-conditions
404,lizengo GmbH & Co. KG,lizengo.de,https://www.lizengo.de/agb
405,Donaghy Bros,donaghybros.co.uk,https://donaghybros.co.uk/terms-conditions
406,Hillside Security Limited,cctvbuilder.com,https://cctvbuilder.com/terms-and-conditions/
407,expondo GmbH,expondo.co.uk,https://www.expondo.co.uk/terms-and-conditions/
408,d2time,d2time.co.uk,https://www.d2time.co.uk/PBCPPlayer.asp?ID=1881137
409,Wardow GmbH,wardow.com,https://www.wardow.com/uk/company/terms-conditions
410,WildBounds Ltd,wildbounds.com,https://wildbounds.com/pages/terms-of-service
411,MSOfficehandel UG (haftungsbeschrnkt),blitzhandel24.de,https://www.blitzhandel24.de/en/general-terms-and-conditions
412,SalesPortal24 UG (haftungsbeschrnkt),druckknopf24.de,https://www.druckknopf24.de/en/conditions
413,Frontline Healthcare Ltd,chemist.co.uk,https://www.chemist.co.uk/terms-and-conditions.html
414,Beauty Luxe Distributions S.L.,perfumesclub.co.uk,https://www.perfumesclub.co.uk/en/help/generalconditions/
415,Unit 10 Woodford Trading Estate,laptopoutlet.co.uk,https://www.laptopoutlet.co.uk/terms-of-use
416,Naturtrend Impex Kft.,shop.naturtrend.com,https://shop.naturtrend.com/uk/content/conditions-of-purchase-3#impressum
417,LDLP Limited,beautyflash.co.uk,https://www.beautyflash.co.uk/terms-of-use.html
418,C W Sellors (Gold & Silversmiths) Ltd,cwsellors.co.uk,https://www.cwsellors.co.uk/pages/terms-and-conditions
419,Distance S.A.,distance.eu,https://distance.eu/en/term-and-conditions
420,iBizz GmbH,timeshop4you.co.uk,https://www.timeshop4you.co.uk/terms_conditions.htm
421,Volcom Ltd,volcom.co.uk,https://www.volcom.co.uk/pages/terms-of-use
422,Stormsure Limited,stormsure.com,https://stormsure.com/terms-and-conditions-of-sale
423,Under Armour inc,account.underarmour.com,https://account.underarmour.com/en-us/terms-and-conditions#19-contact-us
424,OnMaCon GmbH,lenovo.com,https://www.lenovo.com/gb/en/legal/
425,BM TECH Marek Stefan Bialic,uk.dropmax.pl,https://uk.dropmax.pl/en/terms/terms-and-conditions-31.html
426,Express Brands Ltd,expresstrainers.com,https://www.expresstrainers.com/page.php/terms-conditions.html
427,LGL Ltd,lenstore.co.uk,https://www.lenstore.co.uk/terms-conditions
428,Clanto Services s.r.l.s,clanto.shop,https://clanto.shop/gb/content/3-terms-and-conditions-of-sale
429,Dawsons Music Ltd,dawsons.co.uk,https://www.dawsons.co.uk/terms-conditions/
430,Masons Yorkshire Gin Ltd,masonsyorkshiregin.com,https://www.masonsyorkshiregin.com/terms-conditions/
431,Perfumeria Sabina S.L.,sabinastore.com,https://www.sabinastore.com/en/content/3-terms-of-use
432,Domu Brands Ltd,vonshef.com,https://www.vonshef.com/vs_en/terms-of-website-use
433,GASTROBACK GmbH,gastroback.co.uk,https://gastroback.co.uk/general-terms-and-conditions
434,Millesima SA a conseil d'administration,millesima.co.uk,https://www.millesima.co.uk/cgv.html
435,BMGG EUROPE GmbH,onkron.co.uk,https://onkron.co.uk/elements/pages/about-2/
436,Musical Images Limited,musical-images.co.uk,https://www.musical-images.co.uk/shop/page/terms
437,Winparts BV,winparts.co.uk,https://www.winparts.co.uk/about-winparts/terms-conditions
438,Bergzeit GmbH,bergzeit.co.uk,https://www.bergzeit.co.uk/GTC/
439,Begg Shoes and Bags Ltd,beggshoes.com,https://www.beggshoes.com/customer-service/terms-and-conditions
440,Connox GmbH,connox.co.uk,https://www.connox.co.uk/general-terms-and-conditions.html
441,Oldrid & Co Limited,oldrids.co.uk,https://www.oldrids.co.uk/customer-service/33-terms-conditions
442,MHstar UK Ltd,aosom.co.uk,https://www.aosom.co.uk/page/terms-home
443,Wadebridge Ltd,annscottage.com,https://www.annscottage.com/en/Terms-and-Conditions/cc-3.aspx
444,Top Labels Online Ltd,toplabelsonline.com,https://toplabelsonline.com/pages/terms-conditions
445,GoBeyond Ltd.,memoryc.com,https://www.memoryc.com/help/conditions.html
446,Limes Court,acotisdiamonds.co.uk,https://www.acotisdiamonds.co.uk/terms-conditions-i7
447,eBay International AG,ebay.de,https://www.ebay.de/itm/user-agreement.html?var=0&mkevt=1&mkcid=1&mkrid=707-53477-19255-0&customid=TYaWkE9S45RUQJUWUKLNPg&campid=5338034429&toolid=10044
448,niceshops GmbH,3djake.uk,https://www.3djake.uk/info/tcs?belboon=2004301109094120112
449,adidas (UK) Ltd,skinflint.co.uk,https://skinflint.co.uk/?qlink=Quiksilver&subi=infos&kuerzel=quicksilver-uk
450,advanced players Ltd,advancedmp3players.co.uk,https://www.advancedmp3players.co.uk/shop/info/Conditions_of_Use.9.html?awc=361_1588245175_83714b86de3b9f478c54fd299b8d9f2d
451,Amps and Volts Ltd,ampsandvolts.net,https://ampsandvolts.net/terms-and-condition/
452,Apple distribution International,apple.com,https://www.apple.com/uk/shop/salespolicies?irgwc=1&aosid=p239&cid=aos-uk-aff-ir&irchannel=13633&irpid=1327936&clickid=&ircid=7615
453,Appliance electronics UK Ltd,applianceelectronics.co.uk,https://www.applianceelectronics.co.uk/info/terms
454,R&G Cycles Ltd,awcycles.co.uk,https://www.awcycles.co.uk/about-us/terms-and-conditions?wgu=2730_60210_15882457555972_e39482130f&wgexpiry=1593429755
455,LDLP Ltd,scripts.affiliatefuture.com,https://scripts.affiliatefuture.com/AFClick.asp?affiliateID=170453&merchantID=1409&programmeID=3970&mediaID=0&tracking=&afsource=20&url=https://www.gear4music.com/terms-and-conditions
456,BG Stores,bgstores.co.uk,http://www.bgstores.co.uk/index.php?main_page=conditions
457,Big Green Smile Ltd,biggreensmile.com,https://www.biggreensmile.com/terms_and_conditions.aspx?awc=6095_1588246197_cdace64275947f5978d2b617cff38640&utm_source=AffiliateWindow&utm_medium=Affiliate&utm_campaign=88610
458,Bluecrest UK Ltd,bluecrestuk.co.uk,http://www.bluecrestuk.co.uk/info.aspx?pageName=Terms%20and%20Conditions
459,Nagook Ltd,bondara.co.uk,https://www.bondara.co.uk/terms-and-conditions?wgu=9403_60210_15882464464852_d1a5325e71&wgexpiry=1596022446&utm_source=Webgains&utm_medium=22024&utm_campaign=60210
460,B&Q plc,diy.com,https://www.diy.com/customer-support/terms-and-conditions?utm_campaign=bau&utm_medium=affiliate&utm_source=awin&utm_content=Editorial+Content&utm_term=88610&awc=483_1588246573_c0a099097a508f6f60af52b19e580601
461,A1 Comms Limited,buymobiles.net,https://www.buymobiles.net/help
462,Camera World Ltd,cameraworld.co.uk,https://www.cameraworld.co.uk/terms
463,Canine Concepts Ltd,canineconcepts.co.uk,https://canineconcepts.co.uk/terms-conditions/
464,Note: merchant located in UK,cartridgeshop.co.uk,https://www.cartridgeshop.co.uk/help/terms?wgu=7877_60210_15882471151232_372e6358f7&wgexpiry=1596023115&P36=22024&utm_medium=Preisvergleich%20Internet%20Services%20AG&utm_source=WG
465,CBC computer Systems Ltd,cbccomputers.com,https://cbccomputers.com/pages/terms-conditions
466,Innox Trading Ltd,chemist-4-u.com,https://www.chemist-4-u.com/terms?wgu=5559_60210_1588247237993_8c75f3581a&wgexpiry=1596023237&source=webgains&siteid=60210
467,QD Commercial Group Holdings Ltd,cherry-lane.co.uk,https://www.cherry-lane.co.uk/static/terms.html?utm_source=awin&utm_medium=88610-Preisvergleich+Internet+Services+AG&awc=15368_1588247430_0b3d7767ace2a4d44ebf9806a248f83e
468,CraftStash Ltd,craftstash.co.uk,https://www.craftstash.co.uk/terms-conditions?awc=7803_1588247556_177aee2795c7e19abc052c35ebf4cc29&utm_source=Preisvergleich+Internet+Services+AG&utm_medium=referral&utm_campaign=affiliatewindow
469,DSG Retail Limited,partmaster.co.uk,https://www.partmaster.co.uk/terms-conditions/help.pl?awc=1663_1588247687_7a6d9cca8f84680bf425a2575c84cb23
470,Nxpower (UK) Ltd,cyberpowersystem.co.uk,https://www.cyberpowersystem.co.uk/company/warranty.aspx
471,Allegro Supplements Ltd,discount-supplements.co.uk,https://www.discount-supplements.co.uk/terms-and-conditions?awc=2394_1588248073_7c4323257258b5aed7d9fd42224cce2a&utm_source=afw&utm_medium=affiliates&utm_term=88610&utm_content=lik&utm_campaign=dis
472,Love Shopping Direct Ltd,energybulbs.co.uk,https://www.energybulbs.co.uk/pages/terms-and-conditions?awc=5854_1588248584_1ff233862409c8e735e3e9df04be8045&source=awin
473,NLS Security Ltd,esafes.co.uk,https://www.esafes.co.uk/terms-and-conditions
474,Euroffice Ltd,euroffice.co.uk,https://www.euroffice.co.uk/help/topic/general-terms-and-conditions?P36=A1B2CZ&utm_source=AffiliateWindow&utm_medium=Affiliate&utm_campaign=Skinflint&awc=3774_1588248777_2c22b463c387354642718c07ce29afbf&AFF=BU88610
475,Note: merchant located in Ireland,exdemohut.com,https://exdemohut.com/terms-and-conditions
476,Falcon Computers Ltd,falconcomputers.co.uk,https://www.falconcomputers.co.uk/terms-and-conditions.html
477,Fitness Options (Nottingham) Ltd,fitnessoptions.co.uk,https://www.fitnessoptions.co.uk/terms.asp?awc=899_1588249308_6ce0cbb119ed99d48fac5476985293d2
478,Fragranceexpert Ltd,fragranceexpert.com,https://www.fragranceexpert.com/terms.html?awc=5715_1588249436_d5f4e061ee2dfb3eb8324d32db6662d6&awin&utm_source=uk.affiliatewindow.com&utm_medium=affiliate&utm_campaign=affiliatewindow
479,Gamola Golf,gamolagolf.co.uk,https://www.gamolagolf.co.uk/acatalog/Terms-and-conditions.html?awc=2908_1588249498_d747bdb27b98775011ee820d18412e1c
480,The Skincare Sanctuary Ltd,gatineau.co.uk,https://www.gatineau.co.uk/Special-Pages/Terms-Conditions?awc=1818_1588249622_d70b60db8a1b4f031eabf4ee391b12dd&utm_source=affiliatewindow
481,Golfsupport.co.uk Ltd,golfsupport.com,https://golfsupport.com/info/terms-and-conditions?awc=7714_1588249934_fb6a24964ff5d400a004b0089afeb505&utm_source=AWIN&utm_medium=88610&utm_campaign=Editorial+Content
482,Harrod UK LTD,harrodhorticultural.com,https://www.harrodhorticultural.com/terms-and-conditions-pgid1941.html?wgu=4573_60210_15882500627774_6ccab37593&wgexpiry=1593434062&AffiliateCode=wg&siteid=60210
483,Hughes TV & audio Ltd,hughes.co.uk,https://www.hughes.co.uk/terms
484,Incredibledirect Ltd,incredibledirect.com,https://www.incredibledirect.com/terms-conditions?awc=17265_1588250376_86b01c93d487ba0958eeccb81752fea0
485,NRS Innovations Ltd,jtxfitness.com,https://www.jtxfitness.com/jtx-fitness-terms-conditions?awc=5606_1588250630_0b2e95f13623b1abce2c707375eb5f81&utm_source=Affiliate_Window&utm_campaign=88610
486,Jungle Gym B.V.,junglegym.co.uk,https://www.junglegym.co.uk/terms-and-conditions
487,Manor farm (Herts) Ltd,just-rackets.co.uk,https://www.just-rackets.co.uk/shop/customer-services.html#terms
488,Just Vitamins Ltd,justvitamins.co.uk,https://www.justvitamins.co.uk/information/terms-and-conditions.aspx?wgu=8673_60210_15882508242666_9ffb9da467&wgexpiry=1596026824&source=webgains&siteid=60210
489,Liontreck Ltd,kateskates.co.uk,https://www.kateskates.co.uk/index/terms-and-conditions_5.htm?wgu=3493_60210_15882508894768_6c909f6b56&wgexpiry=1590842889&source=webgains&siteid=60210
490,digital fusion LTD / digital-fusion.co.uk,kinetiklamps.co.uk,https://www.kinetiklamps.co.uk/returns.php
491,KSN,ksn-online.co.uk,https://www.ksn-online.co.uk/conditions.php
492,Lemongold Ltd,landyschemist.com,https://www.landyschemist.com/?porc=gumetmFpjriCFHtvdfmEshbkBxbAAjh
493,Voltacon UK Ltd,ledison-led-lights.co.uk,https://www.ledison-led-lights.co.uk/?porc=yxzyInIuzhcciwfxFsgqvGoygCoEIna
494,Note: merchant located in the Czech Republic,lentiamo.co.uk,https://www.lentiamo.co.uk/terms-and-conditions.html
495,Richard Hathaway Lighting Ltd,lights4living.com,https://www.lights4living.com/terms-and-conditions/i3?awc=5723_1588251742_337db0088ce5cc0cf2c7a6cdcac83149&source=affiliatewindow&utm_source=affiliate-window&utm_medium=affiliate&utm_campaign=Skinflint
496,Locks On Line Limited,locksonline.co.uk,https://www.locksonline.co.uk/terms-conditions.html?source=affwin&awc=838_1588251807_b39bf76664f47bc1a12a9a674d8a6e0f
497,Second Chance PC Limited,macupgrades.co.uk,https://www.macupgrades.co.uk/store/conditions.php
498,Hanaco Ltd,magicvision.eu,https://www.magicvision.eu/terms-and-conditions?afntwrk=tt
499,Note: merchant located in Germany,magix.com,https://www.magix.com/gb/terms-and-conditions/?affiliate=88610&AffiliateID=21&phash=FpxNTeAGZz9viJRe
500,Mendip Cathedral Ltd,mendipweather.co.uk,https://www.mendipweather.co.uk/terms-and-conditions
501,Note: merchant located in Ireland,microsoft.com,https://www.microsoft.com/en-gb/storedocs/terms-of-sale?irgwc=1&OCID=AID2000142_aff_7794_1246483&tduid=%28ir_%29%287794%29%281246483%29%28%28e3b0933e3b3a4006505a0d2db4929186%29%28266696%29%281615483%29%28%29%28%29%29%28e3b0933e3b3a4006505a0d2db4929186%29&irclickid=
502,Paul Taylor GPA Ltd,mrmdvd.com,http://www.mrmdvd.com/catalog/shipping.php
503,The Hut.com Ltd,myprotein.com,https://www.myprotein.com/customer-services/terms-and-conditions.list?affil=awin&utm_content=Skinflint&utm_term=Editorial+Content&utm_source=AWin-88610&utm_medium=affiliate&utm_campaign=AffiliateWin&awc=3196_1588252950_ad56b5347b0bc3792de3b46a4f1a34a7
504,Note: merchant located in Austria,myrobotcenter.co.uk,https://www.myrobotcenter.co.uk/en_gb/general-terms-and-conditions/
505,Alloy Sales Ltd,mytoolshed.co.uk,https://www.mytoolshed.co.uk/terms-and-conditions?wgu=266015_57540_15882530792065_01e77b1941&wgexpiry=1596029079&source=webgains&siteid=57540
506,MyTrendyPhone UK LIMITED,mytrendyphone.co.uk,https://www.mytrendyphone.co.uk/shop/external/pages/uk/terms.html
507,NIKE Retail B.V.,agreementservice.svs.nike.com,https://agreementservice.svs.nike.com/gb/en_gb/rest/agreement?agreementType=termsOfSale&uxId=com.nike.tos&country=GB&language=en&CP=EUNS_AFF_AWIN_UK_88610_Skinflint_169843&awc=16327_1588253209_662b1adc39b837a5cc48c0a9fc12109a
508,Techex Ltd,onevideo.co.uk,https://www.onevideo.co.uk/conditions/
509,Online 4 Baby Ltd,online4baby.com,https://www.online4baby.com/tsandcs?wgu=276235_60210_15882536806048_b11799e571&wgexpiry=1596029680&source=webgains&siteid=60210&u1=wg&network=Webgains
510,Perfume click Ltd,perfume-click.co.uk,https://www.perfume-click.co.uk/Terms?source=aw&awc=6561_1588254064_95349a87abf0d664128dc0fe1cf4e731&utm_source=Affiliate_Window&utm_medium=Affiliate_Marketing&utm_campaign=88610
511,personalprojector.co.uk,personalprojector.co.uk,https://www.personalprojector.co.uk/terms-conditions
512,computer Risk management Ltd,printerland.co.uk,https://www.printerland.co.uk/termsandconditions-E293.aspx
513,Proporta.com Ltd,proporta.co.uk,https://www.proporta.co.uk/pages/faqs?awc=3698_1588254508_6c35d4ef381b43dea17cd7e36fc6bb1c&utm_campaign=88610&utm_medium=AWIN&utm_source=affiliate
514,PSA Parts Ltd,psaparts.co.uk,https://www.psaparts.co.uk/info/terms.html
515,Red Candy Ltd,redcandy.co.uk,https://www.redcandy.co.uk/terms-and-conditions
516,Note: merchant located in Germany,reichelt.com,https://www.reichelt.com/de/en/Infocenter/Terms-and-Conditions/12/41/index.html?ACTION=12&LA=12&PAGE=41
517,revolution beauty Ltd,revolutionbeauty.com,https://www.revolutionbeauty.com/uk/en/company/website-terms-and-conditions.html?utm_source=Preisvergleich+Internet+Services+AG&utm_medium=affiliate&utm_campaign=Editorial+Content&utm_content=88610&referrer=aw&awc=7808_1588254922_143751862b6076dff8b35d6bdbb968c3
518,Ripped Knees Ltd,rippedknees.co.uk,https://www.rippedknees.co.uk/tcs?wgu=7765_60210_15882549888635_df1e7c808c&wgexpiry=1596030988&source=webgains&siteid=60210
